  0.600000024      0.182783067    
  0.610000014      0.165121794    
  0.620000005      0.150045335    
  0.629999995      0.137459457    
  0.639999986      0.126702785    
  0.649999976      0.117352426    
  0.659999967      0.109281123    
  0.670000017      0.102532864    
  0.680000007       9.71630812E-02
  0.689999998       9.21770930E-02
  0.700000048       8.75089169E-02
  0.710000038       8.38894844E-02
  0.720000029       7.99282193E-02
  0.730000019       7.70970583E-02
  0.740000010       7.37805963E-02
  0.750000000       7.05677271E-02
  0.759999990       6.81363940E-02
  0.769999981       6.57389164E-02
  0.779999971       6.33087158E-02
  0.790000021       6.15248084E-02
  0.800000012       5.96263409E-02
  0.810000002       5.82349300E-02
  0.819999993       5.68966866E-02
  0.829999983       5.55661917E-02
  0.840000033       5.42138815E-02
  0.850000024       5.29171824E-02
  0.860000014       5.18908501E-02
  0.870000005       5.08083701E-02
  0.879999995       4.96570468E-02
  0.889999986       4.87945080E-02
  0.899999976       4.80571389E-02
  0.910000026       4.71955538E-02
  0.920000017       4.62600589E-02
  0.930000007       4.57322598E-02
  0.939999998       4.48371768E-02
  0.949999988       4.40930724E-02
  0.959999979       4.32515740E-02
  0.970000029       4.27839160E-02
  0.980000019       4.21222448E-02
  0.990000010       4.17242646E-02
